UNIQUE_ID,State_Name,State_Abbrev,Date,Latitude,Longitude,Population,Act_Total_Cases,Act_Total_Deaths_Pct_Pop, Act_Total_Deaths_Per_Million ,Act_Total_Deaths,Act_New_Cases,Act_New_Deaths,Est_Total_Deaths,Est_New_Cases,Estimated_New_Deaths
Hawaii_43935,Hawaii,HI,2020-04-14,19.74 ,-155.84,"1,412,687 ",511 ,0.003964%, 39.64 ,56.00,7 ,47 ,9 ,20 ,0 
Hawaii_43936,Hawaii,HI,2020-04-15,19.74 ,-155.84,"1,412,687 ",524 ,0.000637%, 6.37 ,9.00,13 ,(47),9 ,16 ,0 
Hawaii_43937,Hawaii,HI,2020-04-16,19.74 ,-155.84,"1,412,687 ",530 ,0.000637%, 6.37 ,9.00,6 ,0 ,9 ,16 ,0 
Hawaii_43938,Hawaii,HI,2020-04-17,19.74 ,-155.84,"1,412,687 ",541 ,0.000637%, 6.37 ,9.00,11 ,0 ,9 ,19 ,0 
Hawaii_43939,Hawaii,HI,2020-04-18,19.74 ,-155.84,"1,412,687 ",574 ,0.000637%, 6.37 ,9.00,33 ,0 ,9 ,15 ,0 
Hawaii_43940,Hawaii,HI,2020-04-19,19.74 ,-155.84,"1,412,687 ",580 ,0.000708%, 7.08 ,10.00,6 ,1 ,10 ,12 ,1 
Hawaii_43941,Hawaii,HI,2020-04-20,19.74 ,-155.84,"1,412,687 ",584 ,0.000708%, 7.08 ,10.00,4 ,0 ,10 ,12 ,0 
Hawaii_43942,Hawaii,HI,2020-04-21,19.74 ,-155.84,"1,412,687 ",586 ,0.000708%, 7.08 ,10.00,2 ,0 ,10 ,12 ,0 
Hawaii_43943,Hawaii,HI,2020-04-22,19.74 ,-155.84,"1,412,687 ",592 ,0.000849%, 8.49 ,12.00,6 ,2 ,12 ,11 ,2 
Hawaii_43944,Hawaii,HI,2020-04-23,19.74 ,-155.84,"1,412,687 ",596 ,0.000849%, 8.49 ,12.00,4 ,0 ,12 ,9 ,0 
Hawaii_43945,Hawaii,HI,2020-04-24,19.74 ,-155.84,"1,412,687 ",601 ,0.000920%, 9.20 ,13.00,5 ,1 ,13 ,9 ,1 
Hawaii_43946,Hawaii,HI,2020-04-25,19.74 ,-155.84,"1,412,687 ",605 ,0.000920%, 9.20 ,13.00,4 ,0 ,13 ,8 ,0 
Hawaii_43947,Hawaii,HI,2020-04-26,19.74 ,-155.84,"1,412,687 ",606 ,0.000991%, 9.91 ,14.00,1 ,1 ,14 ,7 ,1 
Hawaii_43948,Hawaii,HI,2020-04-27,19.74 ,-155.84,"1,412,687 ",607 ,0.001133%, 11.33 ,16.00,1 ,2 ,16 ,6 ,2 
Hawaii_43949,Hawaii,HI,2020-04-28,19.74 ,-155.84,"1,412,687 ",609 ,0.001133%, 11.33 ,16.00,2 ,0 ,16 ,6 ,0 
Hawaii_43950,Hawaii,HI,2020-04-29,19.74 ,-155.84,"1,412,687 ",613 ,0.001133%, 11.33 ,16.00,4 ,0 ,16 ,5 ,0 
Hawaii_43951,Hawaii,HI,2020-04-30,19.74 ,-155.84,"1,412,687 ",618 ,0.001133%, 11.33 ,16.00,5 ,0 ,16 ,4 ,0 
Hawaii_43952,Hawaii,HI,2020-05-01,19.74 ,-155.84,"1,412,687 ",619 ,0.001133%, 11.33 ,16.00,1 ,0 ,16 ,4 ,0 
Hawaii_43953,Hawaii,HI,2020-05-02,19.74 ,-155.84,"1,412,687 ",620 ,0.001133%, 11.33 ,16.00,1 ,0 ,16 ,3 ,0 
Hawaii_43954,Hawaii,HI,2020-05-03,19.74 ,-155.84,"1,412,687 ",620 ,0.001203%, 12.03 ,17.00,0 ,1 ,17 ,3 ,1 
Hawaii_43955,Hawaii,HI,2020-05-04,19.74 ,-155.84,"1,412,687 ",621 ,0.001203%, 12.03 ,17.00,1 ,0 ,17 ,2 ,0 
Hawaii_43956,Hawaii,HI,2020-05-05,19.74 ,-155.84,"1,412,687 ",625 ,0.001203%, 12.03 ,17.00,4 ,0 ,17 ,2 ,0 
Hawaii_43957,Hawaii,HI,2020-05-06,19.74 ,-155.84,"1,412,687 ",626 ,0.001203%, 12.03 ,17.00,1 ,0 ,17 ,2 ,0 
Hawaii_43958,Hawaii,HI,2020-05-07,19.74 ,-155.84,"1,412,687 ",629 ,0.001203%, 12.03 ,17.00,3 ,0 ,17 ,2 ,0 
Hawaii_43959,Hawaii,HI,2020-05-08,19.74 ,-155.84,"1,412,687 ",629 ,0.001203%, 12.03 ,17.00,0 ,0 ,17 ,2 ,0 
Hawaii_43960,Hawaii,HI,2020-05-09,19.74 ,-155.84,"1,412,687 ",631 ,0.001203%, 12.03 ,17.00,2 ,0 ,17 ,1 ,0 
Hawaii_43961,Hawaii,HI,2020-05-10,19.74 ,-155.84,"1,412,687 ",632 ,0.001203%, 12.03 ,17.00,1 ,0 ,17 ,1 ,0 
Hawaii_43962,Hawaii,HI,2020-05-11,19.74 ,-155.84,"1,412,687 ",634 ,0.001203%, 12.03 ,17.00,2 ,0 ,17 ,1 ,0 
Hawaii_43963,Hawaii,HI,2020-05-12,19.74 ,-155.84,"1,412,687 ",635 ,0.001203%, 12.03 ,17.00,1 ,0 ,17 ,1 ,0 
Hawaii_43964,Hawaii,HI,2020-05-13,19.74 ,-155.84,"1,412,687 ",638 ,0.001203%, 12.03 ,17.00,3 ,0 ,17 ,1 ,0 
Hawaii_43965,Hawaii,HI,2020-05-14,19.74 ,-155.84,"1,412,687 ",637 ,0.001203%, 12.03 ,17.00,(1),0 ,17 ,1 ,0 
Hawaii_43966,Hawaii,HI,2020-05-15,19.74 ,-155.84,"1,412,687 ",638 ,0.001203%, 12.03 ,17.00,1 ,0 ,17 ,1 ,0 
Hawaii_43967,Hawaii,HI,2020-05-16,19.74 ,-155.84,"1,412,687 ",639 ,0.001203%, 12.03 ,17.00,1 ,0 ,17 ,1 ,0 
Hawaii_43968,Hawaii,HI,2020-05-17,19.74 ,-155.84,"1,412,687 ",640 ,0.001203%, 12.03 ,17.00,1 ,0 ,17 ,1 ,0 
Hawaii_43969,Hawaii,HI,2020-05-18,19.74 ,-155.84,"1,412,687 ",640 ,0.001203%, 12.03 ,17.00,0 ,0 ,17 ,1 ,0 
Hawaii_43970,Hawaii,HI,2020-05-19,19.74 ,-155.84,"1,412,687 ",641 ,0.001203%, 12.03 ,17.00,1 ,0 ,17 ,1 ,0 
Hawaii_43971,Hawaii,HI,2020-05-20,19.74 ,-155.84,"1,412,687 ",643 ,0.001203%, 12.03 ,17.00,2 ,0 ,17 ,0 ,0 
Hawaii_43972,Hawaii,HI,2020-05-21,19.74 ,-155.84,"1,412,687 ",647 ,0.001203%, 12.03 ,17.00,4 ,0 ,17 ,0 ,0 
Hawaii_43973,Hawaii,HI,2020-05-22,19.74 ,-155.84,"1,412,687 ",642 ,0.001203%, 12.03 ,17.00,(5),0 ,17 ,0 ,0 
Hawaii_43974,Hawaii,HI,2020-05-23,19.74 ,-155.84,"1,412,687 ",643 ,0.001203%, 12.03 ,17.00,1 ,0 ,17 ,0 ,0 
Hawaii_43975,Hawaii,HI,2020-05-24,19.74 ,-155.84,"1,412,687 ",643 ,0.001203%, 12.03 ,17.00,0 ,0 ,17 ,0 ,0 
Hawaii_43976,Hawaii,HI,2020-05-25,19.74 ,-155.84,"1,412,687 ",643 ,0.001203%, 12.03 ,17.00,0 ,0 ,17 ,0 ,0 
Hawaii_43977,Hawaii,HI,2020-05-26,19.74 ,-155.84,"1,412,687 ",643 ,0.001203%, 12.03 ,17.00,0 ,0 ,17 ,0 ,0 
Hawaii_43978,Hawaii,HI,2020-05-27,19.74 ,-155.84,"1,412,687 ",644 ,0.001203%, 12.03 ,17.00,1 ,0 ,17 ,0 ,0 
Hawaii_43979,Hawaii,HI,2020-05-28,19.74 ,-155.84,"1,412,687 ",647 ,0.001203%, 12.03 ,17.00,3 ,0 ,17 ,0 ,0 
Hawaii_43980,Hawaii,HI,2020-05-29,19.74 ,-155.84,"1,412,687 ",649 ,0.001203%, 12.03 ,17.00,2 ,0 ,17 ,0 ,0 
Hawaii_43981,Hawaii,HI,2020-05-30,19.74 ,-155.84,"1,412,687 ",651 ,0.001203%, 12.03 ,17.00,2 ,0 ,17 ,0 ,0 
Hawaii_43982,Hawaii,HI,2020-05-31,19.74 ,-155.84,"1,412,687 ",652 ,0.001203%, 12.03 ,17.00,1 ,0 ,17 ,0 ,0 
Hawaii_43983,Hawaii,HI,2020-06-01,19.74 ,-155.84,"1,412,687 ",652 ,0.001203%, 12.03 ,17.00,0 ,0 ,17 ,0 ,0 
Hawaii_43984,Hawaii,HI,2020-06-02,19.74 ,-155.84,"1,412,687 ",653 ,0.001203%, 12.03 ,17.00,1 ,0 ,17 ,0 ,0 
Idaho_43891,Idaho,ID,2020-03-01,44.07 ,-114.74,"1,826,156 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,7 ,0 
Idaho_43892,Idaho,ID,2020-03-02,44.07 ,-114.74,"1,826,156 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,10 ,0 
Idaho_43893,Idaho,ID,2020-03-03,44.07 ,-114.74,"1,826,156 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,15 ,0 
Idaho_43894,Idaho,ID,2020-03-04,44.07 ,-114.74,"1,826,156 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,21 ,0 
Idaho_43895,Idaho,ID,2020-03-05,44.07 ,-114.74,"1,826,156 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,24 ,0 
Idaho_43896,Idaho,ID,2020-03-06,44.07 ,-114.74,"1,826,156 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,34 ,0 
Idaho_43897,Idaho,ID,2020-03-07,44.07 ,-114.74,"1,826,156 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,48 ,0 
Idaho_43898,Idaho,ID,2020-03-08,44.07 ,-114.74,"1,826,156 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,54 ,0 
Idaho_43899,Idaho,ID,2020-03-09,44.07 ,-114.74,"1,826,156 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,63 ,0 
Idaho_43900,Idaho,ID,2020-03-10,44.07 ,-114.74,"1,826,156 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,75 ,0 
Idaho_43901,Idaho,ID,2020-03-11,44.07 ,-114.74,"1,826,156 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,92 ,0 
Idaho_43902,Idaho,ID,2020-03-12,44.07 ,-114.74,"1,826,156 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,109 ,0 
Idaho_43903,Idaho,ID,2020-03-13,44.07 ,-114.74,"1,826,156 ",1 ,0.000000%, -   ,0.00,1 ,0 ,0 ,139 ,0 
Idaho_43904,Idaho,ID,2020-03-14,44.07 ,-114.74,"1,826,156 ",2 ,0.000000%, -   ,0.00,1 ,0 ,0 ,170 ,0 
Idaho_43905,Idaho,ID,2020-03-15,44.07 ,-114.74,"1,826,156 ",4 ,0.000000%, -   ,0.00,2 ,0 ,0 ,176 ,0 
Idaho_43906,Idaho,ID,2020-03-16,44.07 ,-114.74,"1,826,156 ",4 ,0.000000%, -   ,0.00,0 ,0 ,0 ,199 ,0 
Idaho_43907,Idaho,ID,2020-03-17,44.07 ,-114.74,"1,826,156 ",8 ,0.000000%, -   ,0.00,4 ,0 ,0 ,194 ,0 
Idaho_43908,Idaho,ID,2020-03-18,44.07 ,-114.74,"1,826,156 ",9 ,0.000000%, -   ,0.00,1 ,0 ,0 ,221 ,0 
Idaho_43909,Idaho,ID,2020-03-19,44.07 ,-114.74,"1,826,156 ",23 ,0.000383%, 3.83 ,7.00,14 ,7 ,0 ,211 ,0 
Idaho_43910,Idaho,ID,2020-03-20,44.07 ,-114.74,"1,826,156 ",36 ,0.000219%, 2.19 ,4.00,13 ,(3),0 ,265 ,0 
Idaho_43911,Idaho,ID,2020-03-21,44.07 ,-114.74,"1,826,156 ",42 ,0.000329%, 3.29 ,6.00,6 ,2 ,0 ,262 ,0 
Idaho_43912,Idaho,ID,2020-03-22,44.07 ,-114.74,"1,826,156 ",42 ,0.000548%, 5.48 ,10.00,0 ,4 ,0 ,267 ,0 
Idaho_43913,Idaho,ID,2020-03-23,44.07 ,-114.74,"1,826,156 ",68 ,0.000548%, 5.48 ,10.00,26 ,0 ,0 ,261 ,0 
Idaho_43914,Idaho,ID,2020-03-24,44.07 ,-114.74,"1,826,156 ",81 ,0.000931%, 9.31 ,17.00,13 ,7 ,0 ,271 ,0 
Idaho_43915,Idaho,ID,2020-03-25,44.07 ,-114.74,"1,826,156 ",91 ,0.001314%, 13.14 ,24.00,10 ,7 ,0 ,297 ,0 
Idaho_43916,Idaho,ID,2020-03-26,44.07 ,-114.74,"1,826,156 ",146 ,0.001917%, 19.17 ,35.00,55 ,11 ,3 ,286 ,3 
Idaho_43917,Idaho,ID,2020-03-27,44.07 ,-114.74,"1,826,156 ",205 ,0.002464%, 24.64 ,45.00,59 ,10 ,3 ,311 ,0 
Idaho_43918,Idaho,ID,2020-03-28,44.07 ,-114.74,"1,826,156 ",234 ,0.000329%, 3.29 ,6.00,29 ,(39),4 ,286 ,1 
Idaho_43919,Idaho,ID,2020-03-29,44.07 ,-114.74,"1,826,156 ",281 ,0.000383%, 3.83 ,7.00,47 ,1 ,5 ,281 ,1 
Idaho_43920,Idaho,ID,2020-03-30,44.07 ,-114.74,"1,826,156 ",340 ,0.000383%, 3.83 ,7.00,59 ,0 ,6 ,286 ,1 
Idaho_43921,Idaho,ID,2020-03-31,44.07 ,-114.74,"1,826,156 ",515 ,0.000493%, 4.93 ,9.00,175 ,2 ,8 ,268 ,2 
Idaho_43922,Idaho,ID,2020-04-01,44.07 ,-114.74,"1,826,156 ",566 ,0.000602%, 6.02 ,11.00,51 ,2 ,9 ,287 ,1 
Idaho_43923,Idaho,ID,2020-04-02,44.07 ,-114.74,"1,826,156 ",776 ,0.000548%, 5.48 ,10.00,210 ,(1),9 ,248 ,0 
Idaho_43924,Idaho,ID,2020-04-03,44.07 ,-114.74,"1,826,156 ",891 ,0.000712%, 7.12 ,13.00,115 ,3 ,9 ,249 ,0 
Idaho_43925,Idaho,ID,2020-04-04,44.07 ,-114.74,"1,826,156 ","1,022 ",0.000767%, 7.67 ,14.00,131 ,1 ,10 ,219 ,1 
Idaho_43926,Idaho,ID,2020-04-05,44.07 ,-114.74,"1,826,156 ","1,078 ",0.000821%, 8.21 ,15.00,56 ,1 ,10 ,192 ,0 
Idaho_43927,Idaho,ID,2020-04-06,44.07 ,-114.74,"1,826,156 ","1,101 ",0.000821%, 8.21 ,15.00,23 ,0 ,10 ,189 ,0 
Idaho_43928,Idaho,ID,2020-04-07,44.07 ,-114.74,"1,826,156 ","1,170 ",0.001095%, 10.95 ,20.00,69 ,5 ,13 ,197 ,3 
Idaho_43929,Idaho,ID,2020-04-08,44.07 ,-114.74,"1,826,156 ","1,210 ",0.001150%, 11.50 ,21.00,40 ,1 ,15 ,173 ,2 
Idaho_43930,Idaho,ID,2020-04-09,44.07 ,-114.74,"1,826,156 ","1,232 ",0.001424%, 14.24 ,26.00,22 ,5 ,18 ,169 ,3 
Idaho_43931,Idaho,ID,2020-04-10,44.07 ,-114.74,"1,826,156 ","1,354 ",0.001588%, 15.88 ,29.00,122 ,3 ,24 ,156 ,6 
Idaho_43932,Idaho,ID,2020-04-11,44.07 ,-114.74,"1,826,156 ","1,396 ",0.001588%, 15.88 ,29.00,42 ,0 ,25 ,137 ,1 
Idaho_43933,Idaho,ID,2020-04-12,44.07 ,-114.74,"1,826,156 ","1,407 ",0.001698%, 16.98 ,31.00,11 ,2 ,27 ,150 ,2 
Idaho_43934,Idaho,ID,2020-04-13,44.07 ,-114.74,"1,826,156 ","1,426 ",0.001533%, 15.33 ,28.00,19 ,(3),27 ,124 ,0 
Idaho_43935,Idaho,ID,2020-04-14,44.07 ,-114.74,"1,826,156 ","1,464 ",0.002190%, 21.90 ,40.00,38 ,12 ,33 ,128 ,6 
Idaho_43936,Idaho,ID,2020-04-15,44.07 ,-114.74,"1,826,156 ","1,473 ",0.002519%, 25.19 ,46.00,9 ,6 ,39 ,126 ,6 
Idaho_43937,Idaho,ID,2020-04-16,44.07 ,-114.74,"1,826,156 ","1,587 ",0.002245%, 22.45 ,41.00,114 ,(5),41 ,123 ,2 
Idaho_43938,Idaho,ID,2020-04-17,44.07 ,-114.74,"1,826,156 ","1,609 ",0.002628%, 26.28 ,48.00,22 ,7 ,41 ,111 ,0 
Idaho_43939,Idaho,ID,2020-04-18,44.07 ,-114.74,"1,826,156 ","1,655 ",0.002738%, 27.38 ,50.00,46 ,2 ,43 ,105 ,2 
Idaho_43940,Idaho,ID,2020-04-19,44.07 ,-114.74,"1,826,156 ","1,668 ",0.002793%, 27.93 ,51.00,13 ,1 ,44 ,105 ,1 
Idaho_43941,Idaho,ID,2020-04-20,44.07 ,-114.74,"1,826,156 ","1,672 ",0.002957%, 29.57 ,54.00,4 ,3 ,45 ,98 ,1 
Idaho_43942,Idaho,ID,2020-04-21,44.07 ,-114.74,"1,826,156 ","1,736 ",0.003012%, 30.12 ,55.00,64 ,1 ,48 ,97 ,3 
Idaho_43943,Idaho,ID,2020-04-22,44.07 ,-114.74,"1,826,156 ","1,766 ",0.003286%, 32.86 ,60.00,30 ,5 ,51 ,89 ,3 
Idaho_43944,Idaho,ID,2020-04-23,44.07 ,-114.74,"1,826,156 ","1,836 ",0.003505%, 35.05 ,64.00,70 ,4 ,54 ,92 ,3 
Idaho_43945,Idaho,ID,2020-04-24,44.07 ,-114.74,"1,826,156 ","1,870 ",0.003505%, 35.05 ,64.00,34 ,0 ,54 ,90 ,0 
Idaho_43946,Idaho,ID,2020-04-25,44.07 ,-114.74,"1,826,156 ","1,887 ",0.003669%, 36.69 ,67.00,17 ,3 ,56 ,101 ,2 
Idaho_43947,Idaho,ID,2020-04-26,44.07 ,-114.74,"1,826,156 ","1,897 ",0.003559%, 35.59 ,65.00,10 ,(2),56 ,97 ,0 
Idaho_43948,Idaho,ID,2020-04-27,44.07 ,-114.74,"1,826,156 ","1,897 ",0.003888%, 38.88 ,71.00,0 ,6 ,56 ,95 ,0 
Idaho_43949,Idaho,ID,2020-04-28,44.07 ,-114.74,"1,826,156 ","1,952 ",0.004107%, 41.07 ,75.00,55 ,4 ,60 ,87 ,4 
Idaho_43950,Idaho,ID,2020-04-29,44.07 ,-114.74,"1,826,156 ","1,952 ",0.004162%, 41.62 ,76.00,0 ,1 ,60 ,98 ,0 
Idaho_43951,Idaho,ID,2020-04-30,44.07 ,-114.74,"1,826,156 ","1,984 ",0.004052%, 40.52 ,74.00,32 ,(2),60 ,91 ,0 
Idaho_43952,Idaho,ID,2020-05-01,44.07 ,-114.74,"1,826,156 ","2,015 ",0.004217%, 42.17 ,77.00,31 ,3 ,63 ,92 ,3 
Idaho_43953,Idaho,ID,2020-05-02,44.07 ,-114.74,"1,826,156 ","2,061 ",0.004271%, 42.71 ,78.00,46 ,1 ,64 ,101 ,1 
Idaho_43954,Idaho,ID,2020-05-03,44.07 ,-114.74,"1,826,156 ","2,061 ",0.004271%, 42.71 ,78.00,0 ,0 ,64 ,98 ,0 
Idaho_43955,Idaho,ID,2020-05-04,44.07 ,-114.74,"1,826,156 ","2,106 ",0.004655%, 46.55 ,85.00,45 ,7 ,64 ,99 ,0 
Idaho_43956,Idaho,ID,2020-05-05,44.07 ,-114.74,"1,826,156 ","2,127 ",0.004709%, 47.09 ,86.00,21 ,1 ,65 ,100 ,1 
Idaho_43957,Idaho,ID,2020-05-06,44.07 ,-114.74,"1,826,156 ","2,158 ",0.004600%, 46.00 ,84.00,31 ,(2),66 ,104 ,1 
Idaho_43958,Idaho,ID,2020-05-07,44.07 ,-114.74,"1,826,156 ","2,178 ",0.004709%, 47.09 ,86.00,20 ,2 ,67 ,114 ,1 
Idaho_43959,Idaho,ID,2020-05-08,44.07 ,-114.74,"1,826,156 ","2,178 ",0.004874%, 48.74 ,89.00,0 ,3 ,67 ,112 ,0 
Idaho_43960,Idaho,ID,2020-05-09,44.07 ,-114.74,"1,826,156 ","2,205 ",0.004874%, 48.74 ,89.00,27 ,0 ,67 ,100 ,0 
Idaho_43961,Idaho,ID,2020-05-10,44.07 ,-114.74,"1,826,156 ","2,230 ",0.004983%, 49.83 ,91.00,25 ,2 ,67 ,88 ,0 
Idaho_43962,Idaho,ID,2020-05-11,44.07 ,-114.74,"1,826,156 ","2,260 ",0.005257%, 52.57 ,96.00,30 ,5 ,70 ,90 ,3 
Idaho_43963,Idaho,ID,2020-05-12,44.07 ,-114.74,"1,826,156 ","2,293 ",0.005147%, 51.47 ,94.00,33 ,(2),69 ,75 ,(1)
Idaho_43964,Idaho,ID,2020-05-13,44.07 ,-114.74,"1,826,156 ","2,293 ",0.005038%, 50.38 ,92.00,0 ,(2),69 ,66 ,0 
Idaho_43965,Idaho,ID,2020-05-14,44.07 ,-114.74,"1,826,156 ","2,351 ",0.005202%, 52.02 ,95.00,58 ,3 ,72 ,64 ,3 
Idaho_43966,Idaho,ID,2020-05-15,44.07 ,-114.74,"1,826,156 ","2,351 ",0.005312%, 53.12 ,97.00,0 ,2 ,72 ,63 ,0 
Idaho_43967,Idaho,ID,2020-05-16,44.07 ,-114.74,"1,826,156 ","2,419 ",0.005366%, 53.66 ,98.00,68 ,1 ,73 ,61 ,1 
Idaho_43968,Idaho,ID,2020-05-17,44.07 ,-114.74,"1,826,156 ","2,419 ",0.005366%, 53.66 ,98.00,0 ,0 ,73 ,58 ,0 
Idaho_43969,Idaho,ID,2020-05-18,44.07 ,-114.74,"1,826,156 ","2,455 ",0.005421%, 54.21 ,99.00,36 ,1 ,74 ,56 ,1 
Idaho_43970,Idaho,ID,2020-05-19,44.07 ,-114.74,"1,826,156 ","2,455 ",0.005421%, 54.21 ,99.00,0 ,0 ,74 ,54 ,0 
Idaho_43971,Idaho,ID,2020-05-20,44.07 ,-114.74,"1,826,156 ","2,506 ",0.005640%, 56.40 ,103.00,51 ,4 ,77 ,52 ,3 
Idaho_43972,Idaho,ID,2020-05-21,44.07 ,-114.74,"1,826,156 ","2,506 ",0.005750%, 57.50 ,105.00,0 ,2 ,77 ,51 ,0 
Idaho_43973,Idaho,ID,2020-05-22,44.07 ,-114.74,"1,826,156 ","2,595 ",0.005914%, 59.14 ,108.00,89 ,3 ,79 ,51 ,2 
Idaho_43974,Idaho,ID,2020-05-23,44.07 ,-114.74,"1,826,156 ","2,595 ",0.005859%, 58.59 ,107.00,0 ,(1),79 ,51 ,0 
Idaho_43975,Idaho,ID,2020-05-24,44.07 ,-114.74,"1,826,156 ","2,626 ",0.005859%, 58.59 ,107.00,31 ,0 ,79 ,51 ,0 
Idaho_43976,Idaho,ID,2020-05-25,44.07 ,-114.74,"1,826,156 ","2,626 ",0.005859%, 58.59 ,107.00,0 ,0 ,79 ,50 ,0 
Idaho_43977,Idaho,ID,2020-05-26,44.07 ,-114.74,"1,826,156 ","2,626 ",0.005914%, 59.14 ,108.00,0 ,1 ,79 ,49 ,0 
Idaho_43978,Idaho,ID,2020-05-27,44.07 ,-114.74,"1,826,156 ","2,699 ",0.006024%, 60.24 ,110.00,73 ,2 ,81 ,47 ,2 
Idaho_43979,Idaho,ID,2020-05-28,44.07 ,-114.74,"1,826,156 ","2,770 ",0.006188%, 61.88 ,113.00,71 ,3 ,82 ,45 ,1 
Idaho_43980,Idaho,ID,2020-05-29,44.07 ,-114.74,"1,826,156 ","2,770 ",0.006188%, 61.88 ,113.00,0 ,0 ,82 ,43 ,0 
Idaho_43981,Idaho,ID,2020-05-30,44.07 ,-114.74,"1,826,156 ","2,803 ",0.006188%, 61.88 ,113.00,33 ,0 ,86 ,42 ,1 
Idaho_43982,Idaho,ID,2020-05-31,44.07 ,-114.74,"1,826,156 ","2,839 ",0.006407%, 64.07 ,117.00,36 ,4 ,86 ,40 ,1 
Idaho_43983,Idaho,ID,2020-06-01,44.07 ,-114.74,"1,826,156 ","2,839 ",0.006407%, 64.07 ,117.00,0 ,0 ,87 ,38 ,0 
Idaho_43984,Idaho,ID,2020-06-02,44.07 ,-114.74,"1,826,156 ","2,933 ",0.006297%, 62.97 ,115.00,94 ,(2),87 ,36 ,0 
Illinois_43891,Illinois,IL,2020-03-01,40.00 ,-89.00,"12,659,682 ",3 ,0.000000%, -   ,0.00,1 ,0 ,0 ,116 ,0 
Illinois_43892,Illinois,IL,2020-03-02,40.00 ,-89.00,"12,659,682 ",4 ,0.000000%, -   ,0.00,1 ,0 ,0 ,174 ,0 
Illinois_43893,Illinois,IL,2020-03-03,40.00 ,-89.00,"12,659,682 ",4 ,0.000000%, -   ,0.00,0 ,0 ,0 ,239 ,0 
Illinois_43894,Illinois,IL,2020-03-04,40.00 ,-89.00,"12,659,682 ",4 ,0.000000%, -   ,0.00,0 ,0 ,0 ,325 ,0 
Illinois_43895,Illinois,IL,2020-03-05,40.00 ,-89.00,"12,659,682 ",5 ,0.000000%, -   ,0.00,1 ,0 ,0 ,423 ,0 
Illinois_43896,Illinois,IL,2020-03-06,40.00 ,-89.00,"12,659,682 ",5 ,0.000000%, -   ,0.00,0 ,0 ,0 ,575 ,0 
Illinois_43897,Illinois,IL,2020-03-07,40.00 ,-89.00,"12,659,682 ",6 ,0.000000%, -   ,0.00,1 ,0 ,0 ,715 ,0 
Illinois_43898,Illinois,IL,2020-03-08,40.00 ,-89.00,"12,659,682 ",7 ,0.000000%, -   ,0.00,1 ,0 ,0 ,931 ,0 
Illinois_43899,Illinois,IL,2020-03-09,40.00 ,-89.00,"12,659,682 ",7 ,0.000000%, -   ,0.00,0 ,0 ,0 ,"1,153 ",0 
Illinois_43900,Illinois,IL,2020-03-10,40.00 ,-89.00,"12,659,682 ",12 ,0.000000%, -   ,0.00,5 ,0 ,0 ,"1,466 ",0 
Illinois_43901,Illinois,IL,2020-03-11,40.00 ,-89.00,"12,659,682 ",25 ,0.000000%, -   ,0.00,13 ,0 ,0 ,"1,800 ",0 
Illinois_43902,Illinois,IL,2020-03-12,40.00 ,-89.00,"12,659,682 ",32 ,0.000000%, -   ,0.00,7 ,0 ,0 ,"2,151 ",0 
Illinois_43903,Illinois,IL,2020-03-13,40.00 ,-89.00,"12,659,682 ",46 ,0.000000%, -   ,0.00,14 ,0 ,0 ,"2,581 ",0 
Illinois_43904,Illinois,IL,2020-03-14,40.00 ,-89.00,"12,659,682 ",64 ,0.000000%, -   ,0.00,18 ,0 ,0 ,"3,040 ",0 
Illinois_43905,Illinois,IL,2020-03-15,40.00 ,-89.00,"12,659,682 ",66 ,0.000000%, -   ,0.00,2 ,0 ,0 ,"3,592 ",0 
Illinois_43906,Illinois,IL,2020-03-16,40.00 ,-89.00,"12,659,682 ",83 ,0.000000%, -   ,0.00,17 ,0 ,0 ,"4,095 ",0 
Illinois_43907,Illinois,IL,2020-03-17,40.00 ,-89.00,"12,659,682 ",161 ,0.000008%, 0.08 ,1.00,78 ,1 ,1 ,"4,697 ",1 
Illinois_43908,Illinois,IL,2020-03-18,40.00 ,-89.00,"12,659,682 ",272 ,0.000008%, 0.08 ,1.00,111 ,0 ,3 ,"5,246 ",2 
Illinois_43909,Illinois,IL,2020-03-19,40.00 ,-89.00,"12,659,682 ",422 ,0.000032%, 0.32 ,4.00,150 ,3 ,4 ,"5,831 ",1 
Illinois_43910,Illinois,IL,2020-03-20,40.00 ,-89.00,"12,659,682 ",585 ,0.000032%, 0.32 ,4.00,163 ,0 ,5 ,"6,435 ",1 
Illinois_43911,Illinois,IL,2020-03-21,40.00 ,-89.00,"12,659,682 ",753 ,0.000039%, 0.39 ,5.00,168 ,1 ,6 ,"7,016 ",1 
